image_id,img_rank,npy_file,patch_rank,patch_idx,row,col,score,pred_label,true_label,correct
456,0,ips_ddr_v1_patches_00_img456.npy,0,24,3,3,2.280717,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,1,36,5,1,1.777938,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,2,26,3,5,1.250054,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,3,25,3,4,1.474406,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,4,44,6,2,0.774616,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,5,45,6,3,0.873501,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,6,31,4,3,0.395803,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,7,30,4,2,0.466406,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,8,2,0,2,0.373553,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,9,23,3,2,0.333006,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,0,24,3,3,3.105297,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,1,23,3,2,1.346758,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,2,3,0,3,1.357895,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,3,2,0,2,1.405025,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,4,25,3,4,1.250207,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,5,45,6,3,0.858061,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,6,20,2,6,0.228845,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,7,44,6,2,0.09361,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,8,0,0,0,0.177151,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,9,6,0,6,0.177151,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,0,25,3,4,2.029078,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,1,16,2,2,1.250917,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,2,2,0,2,1.307055,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,3,4,0,4,0.89601,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,4,24,3,3,0.966941,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,5,22,3,1,0.902603,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,6,37,5,2,0.823075,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,7,45,6,3,0.785962,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,8,17,2,3,0.629273,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,9,32,4,4,0.409087,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,0,24,3,3,4.454668,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,1,45,6,3,3.237776,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,2,16,2,2,1.250159,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,3,26,3,5,0.574293,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,4,29,4,1,0.070952,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,5,41,5,6,0.08243,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,6,42,6,0,0.08243,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,7,1,0,1,0.08243,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,8,5,0,5,0.08243,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,9,6,0,6,0.08243,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,0,24,3,3,3.200233,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,1,45,6,3,2.880657,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,2,30,4,2,0.991422,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,3,16,2,2,1.035834,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,4,44,6,2,0.72617,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,5,11,1,4,0.403672,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,6,23,3,2,0.220042,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,7,4,0,4,0.215701,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,8,14,2,0,0.163135,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,9,0,0,0,0.163135,0,0,1
