image_id,img_rank,npy_file,patch_rank,patch_idx,row,col,score,pred_label,true_label,correct
5238,0,ips_rsna_v1_patches_00_img5238.npy,0,34,4,2,3.484278,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,1,46,5,6,2.388536,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,2,29,3,5,1.79586,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,3,38,4,6,1.349472,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,4,27,3,3,0.3322,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,5,30,3,6,0.199486,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,6,21,2,5,0.132887,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,7,37,4,5,0.118987,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,8,26,3,2,0.117181,0,0,1
5238,0,ips_rsna_v1_patches_00_img5238.npy,9,22,2,6,0.081111,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,0,42,5,2,5.350057,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,1,34,4,2,1.486802,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,2,45,5,5,1.515648,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,3,26,3,2,0.626466,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,4,37,4,5,0.337248,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,5,21,2,5,0.308461,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,6,36,4,4,0.128075,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,7,53,6,5,0.166385,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,8,33,4,1,0.060099,0,0,1
912,1,ips_rsna_v1_patches_01_img912.npy,9,29,3,5,0.020759,0,0,1
204,2,ips_rsna_v1_patches_02_img204.npy,0,37,4,5,4.355149,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,1,50,6,2,2.118124,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,2,34,4,2,0.962057,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,3,42,5,2,0.919811,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,4,38,4,6,0.532591,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,5,26,3,2,0.326219,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,6,46,5,6,0.254956,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,7,29,3,5,0.256905,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,8,31,3,7,0.25001,1,1,1
204,2,ips_rsna_v1_patches_02_img204.npy,9,35,4,3,0.024178,1,1,1
6074,3,ips_rsna_v1_patches_03_img6074.npy,0,37,4,5,4.588168,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,1,34,4,2,1.143334,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,2,17,2,1,1.088225,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,3,26,3,2,1.17423,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,4,41,5,1,0.718428,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,5,45,5,5,0.593667,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,6,23,2,7,0.257663,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,7,11,1,3,0.241493,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,8,20,2,4,0.145859,1,0,0
6074,3,ips_rsna_v1_patches_03_img6074.npy,9,42,5,2,0.048933,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,0,21,2,5,4.144602,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,1,26,3,2,2.988092,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,2,34,4,2,1.552608,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,3,29,3,5,0.554193,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,4,19,2,3,0.408803,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,5,23,2,7,0.249929,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,6,9,1,1,0.05249,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,7,18,2,2,0.031033,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,8,27,3,3,0.012122,1,0,0
2253,4,ips_rsna_v1_patches_04_img2253.npy,9,22,2,6,0.006129,1,0,0
