image_id,img_rank,npy_file,patch_rank,patch_idx,row,col,score,pred_label,true_label,correct
456,0,ips_ddr_v1_patches_00_img456.npy,0,24,3,3,0.235893,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,1,25,3,4,0.105014,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,2,9,1,2,0.112798,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,3,23,3,2,0.099922,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,4,16,2,2,0.081316,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,5,43,6,1,0.078114,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,6,44,6,2,0.069197,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,7,21,3,0,0.072603,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,8,6,0,6,0.072571,0,0,1
456,0,ips_ddr_v1_patches_00_img456.npy,9,7,1,0,0.072571,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,0,1,0,1,0.265519,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,1,5,0,5,0.106782,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,2,24,3,3,0.09186,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,3,30,4,2,0.078728,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,4,21,3,0,0.079523,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,5,13,1,6,0.075518,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,6,7,1,0,0.075518,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,7,6,0,6,0.075518,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,8,0,0,0,0.075518,0,0,1
102,1,ips_ddr_v1_patches_01_img102.npy,9,35,5,0,0.075518,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,0,17,2,3,0.118863,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,1,21,3,0,0.121954,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,2,25,3,4,0.112342,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,3,44,6,2,0.107682,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,4,5,0,5,0.09496,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,5,19,2,5,0.095006,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,6,1,0,1,0.094027,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,7,43,6,1,0.089368,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,8,0,0,0,0.082899,0,0,1
1126,2,ips_ddr_v1_patches_02_img1126.npy,9,6,0,6,0.082899,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,0,24,3,3,0.460884,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,1,3,0,3,0.107437,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,2,26,3,5,0.089807,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,3,1,0,1,0.048839,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,4,5,0,5,0.048839,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,5,6,0,6,0.048839,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,6,13,1,6,0.048839,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,7,0,0,0,0.048839,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,8,14,2,0,0.048839,0,0,1
1003,3,ips_ddr_v1_patches_03_img1003.npy,9,7,1,0,0.048839,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,0,24,3,3,0.26019,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,1,31,4,3,0.142791,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,2,3,0,3,0.098184,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,3,10,1,3,0.08412,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,4,11,1,4,0.072342,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,5,17,2,3,0.069125,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,6,22,3,1,0.069615,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,7,1,0,1,0.067878,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,8,0,0,0,0.067878,0,0,1
914,4,ips_ddr_v1_patches_04_img914.npy,9,6,0,6,0.067878,0,0,1
